layer,state,px,x_order,parent_state,parent_adj_prob,weight,centered_prob
5,O..XXO..X,0.3333333333,45,O..XXO...,0.3584584910553653,0.23827028996239946,0.2479233246967539
5,O..XXOX..,0.5,46,O..XXO...,0.3584584910553653,0.23827028996239946,0.4145899913967539
5,O..XXO.X.,0.5833333333,47,O..XXO...,0.3584584910553653,0.23827028996239946,0.49792332469675393
5,O.OXX.X..,0.25,48,O.OXX....,0.40845849105536536,0.23827028996239946,0.15267647689863395
5,O.OXX...X,0.4166666667,49,O.OXX....,0.40845849105536536,0.23827028996239946,0.31934314359863397
5,O.OXX..X.,0.5,50,O.OXX....,0.40845849105536536,0.23827028996239946,0.40267647689863395
5,OO.XX..X.,0.4166666667,51,OO.XX....,0.47512515775536535,0.23827028996239946,0.30345845759319834
5,OO.XX...X,0.4166666667,52,OO.XX....,0.47512515775536535,0.23827028996239946,0.30345845759319834
5,OO.XX.X..,0.5833333333,53,OO.XX....,0.47512515775536535,0.23827028996239946,0.47012512419319835
5,O..XX.O.X,0.5833333333,54,O..XX.O..,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,O..XX.OX.,0.75,55,O..XX.O..,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,O..XX..OX,0.5833333333,56,O..XX..O.,0.5584584910553653,0.23827028996239946,0.4502692667042741
5,O..XX.XO.,0.75,57,O..XX..O.,0.5584584910553653,0.23827028996239946,0.6169359334042741
5,O..XX.X.O,0.75,58,O..XX...O,0.6917918244553654,0.23827028996239946,0.5851665613934027
5,O..XX..XO,0.8333333333,59,O..XX...O,0.6917918244553654,0.23827028996239946,0.6684998946934028
5,O.X.X.O.X,0.25,60,O.X.X.O..,0.21551966578509898,0.23827028996239946,0.19864806674078506
5,O.X.X.OX.,0.4166666667,61,O.X.X.O..,0.21551966578509898,0.23827028996239946,0.3653147334407851
5,O.X.XXO..,0.5,62,O.X.X.O..,0.21551966578509898,0.23827028996239946,0.44864806674078506
5,O.XXX.O..,0.5833333333,63,O.X.X.O..,0.21551966578509898,0.23827028996239946,0.5319814000407851
5,O.XOXX...,0.5833333333,64,O.XOX....,0.4821863324850989,0.23827028996239946,0.46844265604286955
5,O.XOX..X.,0.5833333333,65,O.XOX....,0.4821863324850989,0.23827028996239946,0.46844265604286955
5,O.XOX...X,0.5833333333,66,O.XOX....,0.4821863324850989,0.23827028996239946,0.46844265604286955
5,O.X.XO..X,0.5,67,O.X.XO...,0.5488529990850989,0.23827028996239946,0.36922463676126094
5,O.XXXO...,0.6666666667,68,O.X.XO...,0.5488529990850989,0.23827028996239946,0.5358913034612609
5,O.X.XO.X.,0.75,69,O.X.XO...,0.5488529990850989,0.23827028996239946,0.6192246367612609
5,O.XXX..O.,0.75,70,O.X.X..O.,0.582186332485099,0.23827028996239946,0.6112822937466296
5,O.X.X..OX,0.75,71,O.X.X..O.,0.582186332485099,0.23827028996239946,0.6112822937466296
5,O.X.XX.O.,0.8333333333,72,O.X.X..O.,0.582186332485099,0.23827028996239946,0.6946156270466296
5,OOX.X..X.,0.6666666667,73,OOX.X....,0.648852999085099,0.23827028996239946,0.5120642744650209
5,OOX.X...X,0.75,74,OOX.X....,0.648852999085099,0.23827028996239946,0.5953976077650209
5,OOXXX....,0.8333333333,75,OOX.X....,0.648852999085099,0.23827028996239946,0.678730941065021
5,OOX.XX...,0.9166666667,76,OOX.X....,0.648852999085099,0.23827028996239946,0.7620642744650209
5,O.X.XX..O,0.75,77,O.X.X...O,0.682186332485099,0.23827028996239946,0.5874552647503897
5,O.XXX...O,0.9166666667,78,O.X.X...O,0.682186332485099,0.23827028996239946,0.7541219314503895
5,O.X.X..XO,0.9166666667,79,O.X.X...O,0.682186332485099,0.23827028996239946,0.7541219314503895
5,O.O.X.X.X,0.25,80,O.O.X.X..,0.21551966578509898,0.23827028996239946,0.19864806674078506
5,O.O.X.XX.,0.5,81,O.O.X.X..,0.21551966578509898,0.23827028996239946,0.44864806674078506
5,OO..X.XX.,0.5833333333,82,OO..X.X..,0.4821863324850989,0.23827028996239946,0.46844265604286955
5,OO..X.X.X,0.5833333333,83,OO..X.X..,0.4821863324850989,0.23827028996239946,0.46844265604286955
5,O...X.XOX,0.5,84,O...X.XO.,0.5488529990850989,0.23827028996239946,0.36922463676126094
5,O...XOX.X,0.75,85,O...XOX..,0.582186332485099,0.23827028996239946,0.6112822937466296
5,O...XOXX.,0.8333333333,86,O...XOX..,0.582186332485099,0.23827028996239946,0.6946156270466296
5,O..OX.X.X,0.75,87,O..OX.X..,0.648852999085099,0.23827028996239946,0.5953976077650209
5,O..OX.XX.,0.9166666667,88,O..OX.X..,0.648852999085099,0.23827028996239946,0.7620642744650209
5,O...X.XXO,0.75,89,O...X.X.O,0.682186332485099,0.23827028996239946,0.5874552647503897
5,..O.X.XXO,0.25,90,..O.X.X.O,0.29236360147807017,0.23827028996239946,0.18033843990136883
5,..O.XOXX.,0.5,91,..O.XOX..,0.39236360147807015,0.23827028996239946,0.4065114109051289
5,..O.XOX.X,0.75,92,..O.XOX..,0.39236360147807015,0.23827028996239946,0.6565114109051289
5,..OOX.XX.,0.6666666667,93,..OOX.X..,0.45903026817807013,0.23827028996239946,0.5572933915996932
5,..OOX.X.X,0.75,94,..OOX.X..,0.45903026817807013,0.23827028996239946,0.6406267248996933
5,..O.X.XOX,0.5,95,..O.X.XO.,0.45903026817807013,0.23827028996239946,0.39062672489969325
5,..OXXOX..,0.25,96,..OXXO...,0.2994762180177465,0.23827028996239946,0.17864371469606877
